time	S1_D1_HbO	S1_D2_HbO	
   2.4200000e+01	   1.1826464e-01	  -1.7526009e-01	
   2.4255000e+01	   1.5067112e-02	  -2.1288412e-01	
   2.4310000e+01	  -3.6587742e-02	  -2.2379614e-01	
   2.4365000e+01	  -4.3123959e-02	  -2.3339943e-01	
   2.4420000e+01	  -2.6041052e-02	  -2.7072520e-01	
   2.4475000e+01	  -8.8238651e-03	  -3.4561017e-01	
   2.4530000e+01	   8.7270140e-03	  -4.2097323e-01	
   2.4585000e+01	   4.8612168e-02	  -4.2818155e-01	
   2.4640000e+01	   1.1890228e-01	  -3.3430641e-01	
   2.4695000e+01	   1.9142488e-01	  -1.8237534e-01	
   2.4750000e+01	   2.3300633e-01	  -4.6581725e-02	
   2.4805000e+01	   2.4952077e-01	   3.5658332e-02	
   2.4860000e+01	   2.7013105e-01	   6.9231931e-02	
   2.4915000e+01	   2.9973235e-01	   6.4951425e-02	
   2.4970000e+01	   3.1908950e-01	   2.5385835e-02	
   2.5025000e+01	   3.1514186e-01	  -5.0863918e-02	
   2.5080000e+01	   2.8210136e-01	  -1.6729654e-01	
   2.5135000e+01	   2.1265460e-01	  -3.1139846e-01	
   2.5190000e+01	   1.1757319e-01	  -4.3433669e-01	
   2.5245000e+01	   4.4819250e-02	  -4.7640593e-01	
   2.5300000e+01	   5.4703715e-02	  -4.1878262e-01	
   2.5355000e+01	   1.6883918e-01	  -2.9576504e-01	
   2.5410000e+01	   3.4455196e-01	  -1.6255640e-01	
   2.5465000e+01	   4.9485363e-01	  -6.6714842e-02	
   2.5520000e+01	   5.4489132e-01	  -3.8281844e-02	
   2.5575000e+01	   4.9547213e-01	  -7.6786451e-02	
   2.5630000e+01	   4.2523699e-01	  -1.4480336e-01	
   2.5685000e+01	   4.0736659e-01	  -1.9767022e-01	
   2.5740000e+01	   4.3952815e-01	  -2.2502054e-01	
   2.5795000e+01	   4.7160293e-01	  -2.5297013e-01	
   2.5850000e+01	   4.7610123e-01	  -3.0896975e-01	
   2.5905000e+01	   4.6890855e-01	  -3.8975865e-01	
   2.5960000e+01	   4.7182921e-01	  -4.5508081e-01	
   2.6015000e+01	   4.8192411e-01	  -4.5005095e-01	
   2.6070000e+01	   4.9245178e-01	  -3.4897236e-01	
   2.6125000e+01	   5.1759454e-01	  -1.8745238e-01	
   2.6180000e+01	   5.6540415e-01	  -4.3617806e-02	
   2.6235000e+01	   6.0757737e-01	   2.0770381e-02	
   2.6290000e+01	   6.0441590e-01	   2.0649210e-03	
   2.6345000e+01	   5.4154997e-01	  -5.8645437e-02	
   2.6400000e+01	   4.3108903e-01	  -1.2144282e-01	
   2.6455000e+01	   3.0465320e-01	  -1.7183117e-01	
   2.6510000e+01	   2.0837134e-01	  -2.0979311e-01	
   2.6565000e+01	   1.6559793e-01	  -2.4314342e-01	
   2.6620000e+01	   1.3716650e-01	  -2.9751769e-01	
   2.6675000e+01	   6.3377366e-02	  -3.9935404e-01	
   2.6730000e+01	  -4.1543100e-02	  -5.2694761e-01	
   2.6785000e+01	  -8.4031492e-02	  -6.0428085e-01	
   2.6840000e+01	   4.1330353e-03	  -5.6779215e-01	
   2.6895000e+01	   1.9645231e-01	  -4.2198544e-01	
   2.6950000e+01	   4.0855959e-01	  -2.2046111e-01	
   2.7005000e+01	   5.5579554e-01	  -2.2604065e-02	
   2.7060000e+01	   5.8303712e-01	   1.2166130e-01	
   2.7115000e+01	   5.0511027e-01	   1.8343797e-01	
   2.7170000e+01	   4.2207337e-01	   1.7429460e-01	
   2.7225000e+01	   4.3432394e-01	   1.3248953e-01	
   2.7280000e+01	   5.3191693e-01	   7.9470569e-02	
   2.7335000e+01	   6.0456761e-01	   8.1812057e-03	
   2.7390000e+01	   5.5715927e-01	  -8.8636706e-02	
   2.7445000e+01	   3.8487267e-01	  -2.0346345e-01	
   2.7500000e+01	   1.5089063e-01	  -3.2342391e-01	
   2.7555000e+01	  -6.3730674e-02	  -4.3020244e-01	
   2.7610000e+01	  -1.8733976e-01	  -4.9197848e-01	
   2.7665000e+01	  -1.8411694e-01	  -4.7527610e-01	
   2.7720000e+01	  -8.2370452e-02	  -3.7187496e-01	
   2.7775000e+01	   4.7162853e-02	  -2.1151240e-01	
   2.7830000e+01	   1.6347592e-01	  -4.7121453e-02	
   2.7885000e+01	   2.8391647e-01	   7.3174400e-02	
   2.7940000e+01	   4.2484645e-01	   1.2609657e-01	
   2.7995000e+01	   5.4778214e-01	   1.2056235e-01	
   2.8050000e+01	   5.9586347e-01	   9.1644837e-02	
   2.8105000e+01	   5.5996876e-01	   7.5397797e-02	
   2.8160000e+01	   4.7602383e-01	   8.0611322e-02	
   2.8215000e+01	   3.7838077e-01	   8.7575140e-02	
   2.8270000e+01	   2.9350035e-01	   7.3056802e-02	
   2.8325000e+01	   2.5467222e-01	   2.8482388e-02	
   2.8380000e+01	   2.6801104e-01	  -4.5832419e-02	
   2.8435000e+01	   2.7620774e-01	  -1.4556360e-01	
   2.8490000e+01	   2.0706800e-01	  -2.4930684e-01	
   2.8545000e+01	   5.2047119e-02	  -3.1774477e-01	
   2.8600000e+01	  -1.2754033e-01	  -3.2005472e-01	
   2.8655000e+01	  -2.4402714e-01	  -2.5396051e-01	
   2.8710000e+01	  -2.2271657e-01	  -1.4375356e-01	
   2.8765000e+01	  -5.0748826e-02	  -3.1612184e-02	
   2.8820000e+01	   1.9113169e-01	   3.8590517e-02	
   2.8875000e+01	   3.8237959e-01	   4.8628527e-02	
   2.8930000e+01	   4.5909645e-01	   2.0865203e-02	
   2.8985000e+01	   4.3802794e-01	  -3.4851804e-03	
   2.9040000e+01	   3.6528151e-01	  -6.7151953e-03	
   2.9095000e+01	   2.7904646e-01	  -1.1101722e-02	
   2.9150000e+01	   2.0250844e-01	  -5.1748186e-02	
   2.9205000e+01	   1.2922523e-01	  -1.4077958e-01	
   2.9260000e+01	   3.6028377e-02	  -2.5858385e-01	
   2.9315000e+01	  -4.5653773e-02	  -3.6405080e-01	
   2.9370000e+01	  -3.9028635e-03	  -4.0519751e-01	
   2.9425000e+01	   2.3456871e-01	  -3.4213314e-01	
   2.9480000e+01	   5.5900183e-01	  -1.8733863e-01	
   2.9535000e+01	   7.2683106e-01	  -1.7735737e-02	
   2.9590000e+01	   6.0153966e-01	   7.9554231e-02	
   2.9645000e+01	   2.9177374e-01	   7.9733998e-02	
   2.9700000e+01	   2.4485830e-02	   2.8347650e-02	
   2.9755000e+01	  -6.8505007e-02	  -1.6897988e-02	
   2.9810000e+01	  -4.4152166e-03	  -3.6746999e-02	
   2.9865000e+01	   1.4149000e-01	  -4.9112130e-02	
   2.9920000e+01	   2.9948188e-01	  -8.0435266e-02	
   2.9975000e+01	   3.9904332e-01	  -1.4603709e-01	
   3.0030000e+01	   3.8430414e-01	  -2.3995943e-01	
   3.0085000e+01	   2.6795372e-01	  -3.2628465e-01	
   3.0140000e+01	   1.3163250e-01	  -3.5151080e-01	
   3.0195000e+01	   5.4027979e-02	  -2.8831175e-01	
   3.0250000e+01	   6.3868133e-02	  -1.6611039e-01	
   3.0305000e+01	   1.5110708e-01	  -4.5243924e-02	
   3.0360000e+01	   2.7208732e-01	   3.2563370e-02	
   3.0415000e+01	   3.4969896e-01	   6.1187028e-02	
   3.0470000e+01	   3.2672236e-01	   5.4999901e-02	
   3.0525000e+01	   2.2679945e-01	   2.9521690e-02	
   3.0580000e+01	   1.2013207e-01	  -1.0875688e-02	
   3.0635000e+01	   3.2899086e-02	  -7.0613826e-02	
   3.0690000e+01	  -6.2204457e-02	  -1.4849579e-01	
   3.0745000e+01	  -1.7558855e-01	  -2.3494320e-01	
   3.0800000e+01	  -2.7562254e-01	  -3.2239732e-01	
   3.0855000e+01	  -3.2675641e-01	  -3.9596824e-01	
   3.0910000e+01	  -3.0317069e-01	  -4.1121656e-01	
   3.0965000e+01	  -1.8294945e-01	  -3.1858158e-01	
   3.1020000e+01	   9.9629004e-03	  -1.2974574e-01	
   3.1075000e+01	   1.8040351e-01	   6.9817012e-02	
   3.1130000e+01	   2.4844648e-01	   1.9510199e-01	
   3.1185000e+01	   2.4047380e-01	   2.2883715e-01	
   3.1240000e+01	   2.3980496e-01	   2.0622705e-01	
   3.1295000e+01	   2.7808590e-01	   1.6220836e-01	
   3.1350000e+01	   3.1357080e-01	   1.1489838e-01	
   3.1405000e+01	   2.8523401e-01	   7.7669151e-02	
   3.1460000e+01	   1.6746072e-01	   5.4963129e-02	
   3.1515000e+01	  -6.3483688e-03	   2.9384181e-02	
   3.1570000e+01	  -1.6600380e-01	  -2.7346219e-02	
   3.1625000e+01	  -2.5721884e-01	  -1.2779773e-01	
   3.1680000e+01	  -2.7016249e-01	  -2.5585560e-01	
   3.1735000e+01	  -2.2054676e-01	  -3.7179278e-01	
   3.1790000e+01	  -1.1837109e-01	  -4.2429381e-01	
   3.1845000e+01	   3.1522572e-02	  -3.7143034e-01	
   3.1900000e+01	   2.0309293e-01	  -2.1239822e-01	
   3.1955000e+01	   3.5058515e-01	  -2.5105170e-03	
   3.2010000e+01	   4.4369781e-01	   1.7939732e-01	
   3.2065000e+01	   4.7989691e-01	   2.8892487e-01	
   3.2120000e+01	   4.6519280e-01	   3.3770475e-01	
   3.2175000e+01	   4.0945244e-01	   3.6060857e-01	
   3.2230000e+01	   3.4131456e-01	   3.7694085e-01	
   3.2285000e+01	   2.9492582e-01	   3.8135961e-01	
   3.2340000e+01	   2.6332729e-01	   3.5057830e-01	
   3.2395000e+01	   1.9520620e-01	   2.6047619e-01	
   3.2450000e+01	   6.6707923e-02	   1.2099202e-01	
   3.2505000e+01	  -6.7421610e-02	  -1.1334865e-02	
   3.2560000e+01	  -1.3168353e-01	  -8.3710285e-02	
   3.2615000e+01	  -1.2732996e-01	  -1.0344944e-01	
   3.2670000e+01	  -1.2149735e-01	  -1.1593627e-01	
   3.2725000e+01	  -1.3772951e-01	  -1.3509057e-01	
   3.2780000e+01	  -1.2631450e-01	  -1.2715047e-01	
   3.2835000e+01	  -6.2484828e-02	  -6.0336308e-02	
   3.2890000e+01	   8.2264814e-04	   5.7761662e-02	
   3.2945000e+01	   1.7776128e-02	   1.9276919e-01	
   3.3000000e+01	   3.3891574e-02	   3.1006394e-01	
   3.3055000e+01	   1.3420334e-01	   3.8544712e-01	
   3.3110000e+01	   3.1572302e-01	   4.0683904e-01	
   3.3165000e+01	   4.5497565e-01	   3.7498697e-01	
   3.3220000e+01	   4.3364512e-01	   3.0083054e-01	
   3.3275000e+01	   2.7574027e-01	   2.0346800e-01	
   3.3330000e+01	   1.2691236e-01	   1.1197616e-01	
   3.3385000e+01	   1.0875424e-01	   5.5018940e-02	
   3.3440000e+01	   2.0495152e-01	   3.2306037e-02	
   3.3495000e+01	   2.7754151e-01	   6.4149921e-03	
   3.3550000e+01	   2.0568931e-01	  -5.5749465e-02	
   3.3605000e+01	   2.0430981e-02	  -1.3451268e-01	
   3.3660000e+01	  -1.2369741e-01	  -1.6665925e-01	
   3.3715000e+01	  -1.1168088e-01	  -1.0779800e-01	
   3.3770000e+01	   3.3288050e-02	   2.3580557e-02	
   3.3825000e+01	   1.9760234e-01	   1.6614174e-01	
   3.3880000e+01	   2.7327314e-01	   2.6665910e-01	
   3.3935000e+01	   2.2297823e-01	   3.0643361e-01	
   3.3990000e+01	   1.0440992e-01	   2.9499543e-01	
   3.4045000e+01	   2.8391957e-02	   2.5410934e-01	
   3.4100000e+01	   5.6901300e-02	   2.0154976e-01	
   3.4155000e+01	   1.4393926e-01	   1.4156258e-01	
   3.4210000e+01	   1.9089419e-01	   7.6470299e-02	
   3.4265000e+01	   1.4249426e-01	   2.1321087e-02	
   3.4320000e+01	   1.8028648e-02	  -1.3530209e-02	
   3.4375000e+01	  -1.2585301e-01	  -4.8205073e-02	
   3.4430000e+01	  -2.3892595e-01	  -1.1279268e-01	
   3.4485000e+01	  -2.9879132e-01	  -1.9907662e-01	
   3.4540000e+01	  -3.1937757e-01	  -2.5726916e-01	
   3.4595000e+01	  -3.3363497e-01	  -2.4641904e-01	
   3.4650000e+01	  -3.4839107e-01	  -1.6948304e-01	
   3.4705000e+01	  -3.3136271e-01	  -5.6054527e-02	
   3.4760000e+01	  -2.6155383e-01	   6.3808054e-02	
   3.4815000e+01	  -1.7489828e-01	   1.5972082e-01	
   3.4870000e+01	  -1.3011828e-01	   2.0478319e-01	
   3.4925000e+01	  -1.3293172e-01	   1.9627802e-01	
   3.4980000e+01	  -1.3612956e-01	   1.5499775e-01	
   3.5035000e+01	  -1.2799472e-01	   9.9853172e-02	
   3.5090000e+01	  -1.6794434e-01	   3.8951508e-02	
   3.5145000e+01	  -3.0033471e-01	  -2.1309127e-02	
   3.5200000e+01	  -4.7546480e-01	  -8.0043483e-02	
   3.5255000e+01	  -5.9307205e-01	  -1.4846439e-01	
   3.5310000e+01	  -5.9720555e-01	  -2.2769083e-01	
   3.5365000e+01	  -5.0685690e-01	  -2.8164058e-01	
   3.5420000e+01	  -3.8074509e-01	  -2.5999977e-01	
   3.5475000e+01	  -2.7559866e-01	  -1.5566147e-01	
   3.5530000e+01	  -2.2142584e-01	  -1.8395254e-02	
   3.5585000e+01	  -2.0539453e-01	   9.2938581e-02	
   3.5640000e+01	  -1.8177701e-01	   1.5055966e-01	
   3.5695000e+01	  -1.2993127e-01	   1.5207979e-01	
   3.5750000e+01	  -1.0179785e-01	   1.0825418e-01	
   3.5805000e+01	  -1.7654325e-01	   4.6390184e-02	
   3.5860000e+01	  -3.5880789e-01	  -6.5696642e-05	
   3.5915000e+01	  -5.4957192e-01	  -2.1531839e-02	
   3.5970000e+01	  -6.4144043e-01	  -4.5422489e-02	
   3.6025000e+01	  -6.2869414e-01	  -1.0951236e-01	
   3.6080000e+01	  -5.9842422e-01	  -2.1624301e-01	
   3.6135000e+01	  -6.2852599e-01	  -3.1514563e-01	
   3.6190000e+01	  -7.1492588e-01	  -3.3666239e-01	
   3.6245000e+01	  -7.7976050e-01	  -2.4587997e-01	
   3.6300000e+01	  -7.4467485e-01	  -7.0105934e-02	
   3.6355000e+01	  -6.1443024e-01	   1.1610712e-01	
   3.6410000e+01	  -4.7484411e-01	   2.3884821e-01	
   3.6465000e+01	  -3.9864626e-01	   2.7064251e-01	
   3.6520000e+01	  -3.8410896e-01	   2.3186210e-01	
   3.6575000e+01	  -3.8839137e-01	   1.5829242e-01	
   3.6630000e+01	  -3.8408555e-01	   8.3090347e-02	
   3.6685000e+01	  -3.7510107e-01	   3.2275715e-02	
   3.6740000e+01	  -3.8019819e-01	   3.6010789e-03	
   3.6795000e+01	  -4.1243146e-01	  -4.4746771e-02	
   3.6850000e+01	  -4.6141748e-01	  -1.5184839e-01	
   3.6905000e+01	  -4.8373818e-01	  -2.9443267e-01	
   3.6960000e+01	  -4.3455404e-01	  -3.9009650e-01	
   3.7015000e+01	  -3.3123558e-01	  -3.6869852e-01	
   3.7070000e+01	  -2.5625451e-01	  -2.3301108e-01	
   3.7125000e+01	  -2.7121335e-01	  -4.9788657e-02	
   3.7180000e+01	  -3.4996873e-01	   1.0691791e-01	
   3.7235000e+01	  -4.0892157e-01	   1.9985534e-01	
   3.7290000e+01	  -3.8931326e-01	   2.3088682e-01	
   3.7345000e+01	  -3.0707764e-01	   2.2040605e-01	
   3.7400000e+01	  -2.2347445e-01	   1.8823856e-01	
   3.7455000e+01	  -1.7391424e-01	   1.4186291e-01	
   3.7510000e+01	  -1.4776653e-01	   8.0632587e-02	
   3.7565000e+01	  -1.3271840e-01	   1.3530735e-02	
   3.7620000e+01	  -1.4458497e-01	  -4.2321409e-02	
   3.7675000e+01	  -2.0998192e-01	  -8.6029131e-02	
   3.7730000e+01	  -3.3357304e-01	  -1.3259549e-01	
   3.7785000e+01	  -4.6767415e-01	  -1.7644411e-01	
   3.7840000e+01	  -5.1984197e-01	  -1.7833244e-01	
   3.7895000e+01	  -4.3390606e-01	  -1.0858392e-01	
   3.7950000e+01	  -2.5899596e-01	   1.3383136e-02	
   3.8005000e+01	  -9.8750318e-02	   1.4003259e-01	
   3.8060000e+01	  -7.3239353e-03	   2.3713845e-01	
   3.8115000e+01	   2.6635439e-02	   2.9004863e-01	
   3.8170000e+01	   1.3800216e-02	   2.9410742e-01	
   3.8225000e+01	  -5.9941583e-02	   2.6241708e-01	
   3.8280000e+01	  -1.8361032e-01	   2.2685318e-01	
   3.8335000e+01	  -3.0257827e-01	   2.0543757e-01	
   3.8390000e+01	  -3.7644995e-01	   1.7434113e-01	
   3.8445000e+01	  -4.1833118e-01	   9.0785846e-02	
   3.8500000e+01	  -4.5720230e-01	  -5.6390818e-02	
   3.8555000e+01	  -4.8741182e-01	  -2.2054547e-01	
   3.8610000e+01	  -4.7176217e-01	  -3.1613152e-01	
   3.8665000e+01	  -3.9087702e-01	  -2.7498879e-01	
   3.8720000e+01	  -2.8102264e-01	  -1.0177520e-01	
   3.8775000e+01	  -2.1091244e-01	   1.2471091e-01	
   3.8830000e+01	  -2.1949351e-01	   3.0699807e-01	
   3.8885000e+01	  -2.8136871e-01	   3.8678744e-01	
   3.8940000e+01	  -3.3318959e-01	   3.6374270e-01	
   3.8995000e+01	  -3.3461623e-01	   2.7656722e-01	
   3.9050000e+01	  -2.9997922e-01	   1.6912310e-01	
   3.9105000e+01	  -2.7491629e-01	   6.7816552e-02	
   3.9160000e+01	  -3.0394324e-01	  -1.9607821e-02	
   3.9215000e+01	  -4.1429405e-01	  -9.4307728e-02	
   3.9270000e+01	  -5.8245788e-01	  -1.5188688e-01	
   3.9325000e+01	  -6.9808394e-01	  -1.6872587e-01	
   3.9380000e+01	  -6.2108281e-01	  -1.1497167e-01	
   3.9435000e+01	  -3.3820927e-01	   2.4587103e-03	
   3.9490000e+01	  -2.9883251e-02	   1.2471627e-01	
   3.9545000e+01	   9.2454481e-02	   1.9191828e-01	
   3.9600000e+01	   1.3133243e-03	   2.0128331e-01	
   3.9655000e+01	  -1.5318082e-01	   1.9496657e-01	
   3.9710000e+01	  -2.3723628e-01	   1.9669988e-01	
   3.9765000e+01	  -2.4297038e-01	   1.8669177e-01	
   3.9820000e+01	  -2.1255117e-01	   1.4248914e-01	
   3.9875000e+01	  -1.5280928e-01	   7.3278796e-02	
   3.9930000e+01	  -7.7345896e-02	  -7.3170513e-05	
   3.9985000e+01	  -5.8455719e-02	  -6.8922010e-02	
   4.0040000e+01	  -1.4800069e-01	  -1.2331586e-01	
   4.0095000e+01	  -2.7667962e-01	  -1.3947688e-01	
   4.0150000e+01	  -3.0957635e-01	  -9.7717142e-02	
   4.0205000e+01	  -1.9870624e-01	  -1.4699439e-03	
   4.0260000e+01	  -3.4180628e-02	   1.2340595e-01	
   4.0315000e+01	   5.8387688e-02	   2.3833194e-01	
   4.0370000e+01	   4.3933655e-02	   3.0889477e-01	
   4.0425000e+01	  -2.9763049e-03	   3.2639286e-01	
   4.0480000e+01	   9.7409931e-03	   3.0793727e-01	
   4.0535000e+01	   8.9813218e-02	   2.7075718e-01	
   4.0590000e+01	   1.6169802e-01	   2.1950750e-01	
   4.0645000e+01	   1.6183484e-01	   1.5881485e-01	
   4.0700000e+01	   8.9690648e-02	   9.5519592e-02	
   4.0755000e+01	  -3.9095409e-02	   2.4860989e-02	
   4.0810000e+01	  -2.2245814e-01	  -6.1167506e-02	
   4.0865000e+01	  -4.2250958e-01	  -1.4237101e-01	
   4.0920000e+01	  -5.3876143e-01	  -1.6782821e-01	
   4.0975000e+01	  -4.7792961e-01	  -1.0198045e-01	
   4.1030000e+01	  -2.4024731e-01	   3.5101358e-02	
   4.1085000e+01	   8.1372922e-02	   1.8648229e-01	
   4.1140000e+01	   3.7392070e-01	   3.0905971e-01	
   4.1195000e+01	   5.5938316e-01	   3.9424095e-01	
   4.1250000e+01	   6.0680531e-01	   4.5022102e-01	
   4.1305000e+01	   5.3878598e-01	   4.7913079e-01	
   4.1360000e+01	   4.2061735e-01	   4.7065606e-01	
   4.1415000e+01	   3.0804057e-01	   4.1306024e-01	
   4.1470000e+01	   2.1396931e-01	   3.0939333e-01	
   4.1525000e+01	   1.3985231e-01	   1.8595698e-01	
   4.1580000e+01	   1.0089817e-01	   8.3068766e-02	
   4.1635000e+01	   8.5619995e-02	   2.4112455e-02	
   4.1690000e+01	   3.2855820e-02	  -5.3626380e-03	
   4.1745000e+01	  -8.2661744e-02	  -2.7946183e-02	
   4.1800000e+01	  -1.6456761e-01	  -2.9641055e-02	
   4.1855000e+01	  -8.0054319e-02	   2.5284550e-02	
   4.1910000e+01	   1.6989935e-01	   1.3705542e-01	
   4.1965000e+01	   4.4103061e-01	   2.5919892e-01	
   4.2020000e+01	   6.0784691e-01	   3.4685180e-01	
   4.2075000e+01	   6.6199492e-01	   3.9003823e-01	
   4.2130000e+01	   6.4029950e-01	   3.9773836e-01	
   4.2185000e+01	   5.4312846e-01	   3.7646561e-01	
   4.2240000e+01	   3.7689710e-01	   3.3133425e-01	
   4.2295000e+01	   2.1280408e-01	   2.6935061e-01	
   4.2350000e+01	   1.3212471e-01	   1.9694382e-01	
   4.2405000e+01	   1.3678188e-01	   1.2028741e-01	
   4.2460000e+01	   1.5696032e-01	   4.2306951e-02	
   4.2515000e+01	   1.3064718e-01	  -3.9759004e-02	
   4.2570000e+01	   5.3311886e-02	  -1.1950483e-01	
   4.2625000e+01	  -2.4599229e-02	  -1.6439680e-01	
   4.2680000e+01	  -2.4701684e-02	  -1.3179687e-01	
   4.2735000e+01	   1.0803474e-01	  -1.2293428e-02	
   4.2790000e+01	   3.4616088e-01	   1.4859345e-01	
   4.2845000e+01	   5.7534526e-01	   2.7870894e-01	
   4.2900000e+01	   6.7048269e-01	   3.2909450e-01	
   4.2955000e+01	   5.8681166e-01	   2.9765956e-01	
   4.3010000e+01	   3.8218103e-01	   2.1400077e-01	
   4.3065000e+01	   1.6512584e-01	   1.1283644e-01	
   4.3120000e+01	   2.6691928e-02	   2.1538475e-02	
   4.3175000e+01	  -2.4650340e-03	  -4.4947805e-02	
   4.3230000e+01	   4.1541872e-02	  -9.0774718e-02	
   4.3285000e+01	   9.2687553e-02	  -1.3012099e-01	
   4.3340000e+01	   1.1570696e-01	  -1.6193625e-01	
   4.3395000e+01	   1.2897852e-01	  -1.6550975e-01	
   4.3450000e+01	   1.5996927e-01	  -1.2726560e-01	
   4.3505000e+01	   1.9912367e-01	  -5.9748482e-02	
   4.3560000e+01	   2.1941874e-01	   1.2121814e-02	
   4.3615000e+01	   2.1935911e-01	   7.4084863e-02	
   4.3670000e+01	   2.2124873e-01	   1.2482914e-01	
   4.3725000e+01	   2.4288886e-01	   1.6359446e-01	
   4.3780000e+01	   2.8202147e-01	   1.8399358e-01	
   4.3835000e+01	   3.1014112e-01	   1.7374898e-01	
   4.3890000e+01	   2.8593932e-01	   1.1770546e-01	
   4.3945000e+01	   1.9942966e-01	   1.3303527e-02	
   4.4000000e+01	   9.0737754e-02	  -1.1383547e-01	
   4.4055000e+01	  -4.4637339e-04	  -2.2217538e-01	
   4.4110000e+01	  -8.5994882e-02	  -2.8562681e-01	
   4.4165000e+01	  -1.9712325e-01	  -3.0361849e-01	
   4.4220000e+01	  -3.0971130e-01	  -2.8118181e-01	
   4.4275000e+01	  -3.3840032e-01	  -2.1694361e-01	
   4.4330000e+01	  -2.2361123e-01	  -1.1904895e-01	
   4.4385000e+01	  -7.6244051e-03	  -1.5049611e-02	
   4.4440000e+01	   1.9978414e-01	   6.8267713e-02	
   4.4495000e+01	   3.1830806e-01	   1.2211335e-01	
   4.4550000e+01	   3.3625095e-01	   1.4390598e-01	
   4.4605000e+01	   2.7942336e-01	   1.2616051e-01	
   4.4660000e+01	   1.8382676e-01	   7.0705732e-02	
   4.4715000e+01	   9.5075296e-02	  -9.2119726e-04	
   4.4770000e+01	   5.9649618e-02	  -6.7480482e-02	
   4.4825000e+01	   8.9986073e-02	  -1.2971954e-01	
   4.4880000e+01	   1.3589766e-01	  -1.9991046e-01	
   4.4935000e+01	   1.1354558e-01	  -2.7589453e-01	
   4.4990000e+01	  -1.3764567e-02	  -3.3215727e-01	
   4.5045000e+01	  -1.8330503e-01	  -3.3211723e-01	
   4.5100000e+01	  -2.7528087e-01	  -2.5143738e-01	
   4.5155000e+01	  -2.2346172e-01	  -1.0275961e-01	
   4.5210000e+01	  -8.9806537e-02	   5.7603983e-02	
   4.5265000e+01	  -7.0765228e-03	   1.5896122e-01	
   4.5320000e+01	  -3.2152348e-02	   1.6575550e-01	
   4.5375000e+01	  -9.1740504e-02	   1.0045653e-01	
   4.5430000e+01	  -9.2342066e-02	   1.4008427e-02	
   4.5485000e+01	  -3.2136706e-02	  -5.8364812e-02	
   4.5540000e+01	   2.5536834e-02	  -1.0421052e-01	
   4.5595000e+01	   4.1019959e-02	  -1.2265211e-01	
   4.5650000e+01	   2.1898452e-02	  -1.3707301e-01	
   4.5705000e+01	  -1.5283498e-02	  -1.9573837e-01	
   4.5760000e+01	  -6.8880325e-02	  -3.1524868e-01	
   4.5815000e+01	  -1.4100724e-01	  -4.3135681e-01	
   4.5870000e+01	  -2.2866601e-01	  -4.4634922e-01	
   4.5925000e+01	  -3.2574165e-01	  -3.2956919e-01	
   4.5980000e+01	  -4.0433839e-01	  -1.4685246e-01	
   4.6035000e+01	  -4.0201085e-01	   4.4610967e-03	
   4.6090000e+01	  -2.8307733e-01	   6.6290030e-02	
   4.6145000e+01	  -1.0940037e-01	   4.2105073e-02	
   4.6200000e+01	   1.2750225e-02	  -1.5575366e-02	
   4.6255000e+01	   4.5376543e-02	  -4.3552716e-02	
   4.6310000e+01	   2.3679265e-02	  -2.1056033e-02	
   4.6365000e+01	  -2.2348646e-02	   8.5258293e-03	
   4.6420000e+01	  -9.4999096e-02	  -2.1896455e-02	
   4.6475000e+01	  -1.9336112e-01	  -1.3679482e-01	
   4.6530000e+01	  -2.9091176e-01	  -2.9308865e-01	
   4.6585000e+01	  -3.5104749e-01	  -4.1625486e-01	
   4.6640000e+01	  -3.5100257e-01	  -4.5056969e-01	
   4.6695000e+01	  -2.9447114e-01	  -3.7977231e-01	
   4.6750000e+01	  -2.1205180e-01	  -2.2914330e-01	
   4.6805000e+01	  -1.4037476e-01	  -6.1432566e-02	
   4.6860000e+01	  -8.7117604e-02	   5.7157229e-02	
   4.6915000e+01	  -3.0648399e-02	   1.0708934e-01	
   4.6970000e+01	   2.9321001e-02	   1.1510970e-01	
   4.7025000e+01	   4.8192152e-02	   1.0310653e-01	
   4.7080000e+01	  -1.5842550e-03	   6.7330626e-02	
   4.7135000e+01	  -7.3547320e-02	   7.0878216e-03	
   4.7190000e+01	  -1.0248709e-01	  -6.4723634e-02	
   4.7245000e+01	  -9.5324751e-02	  -1.4682834e-01	
   4.7300000e+01	  -1.1247650e-01	  -2.5219081e-01	
   4.7355000e+01	  -1.7403383e-01	  -3.7557130e-01	
   4.7410000e+01	  -2.3705988e-01	  -4.8015762e-01	
   4.7465000e+01	  -2.5348464e-01	  -5.1916204e-01	
   4.7520000e+01	  -2.0354431e-01	  -4.6029149e-01	
