time	S1_D2_HbO	
   3.5420000e+01	  -6.6015490e-01	
   3.5475000e+01	  -6.3183882e-01	
   3.5530000e+01	  -5.9192287e-01	
   3.5585000e+01	  -5.5048297e-01	
   3.5640000e+01	  -5.1742911e-01	
   3.5695000e+01	  -5.0047869e-01	
   3.5750000e+01	  -5.0368798e-01	
   3.5805000e+01	  -5.2674538e-01	
   3.5860000e+01	  -5.6513521e-01	
   3.5915000e+01	  -6.1104813e-01	
   3.5970000e+01	  -6.5473928e-01	
   3.6025000e+01	  -6.8609706e-01	
   3.6080000e+01	  -6.9633333e-01	
   3.6135000e+01	  -6.7972991e-01	
   3.6190000e+01	  -6.3518654e-01	
   3.6245000e+01	  -5.6707064e-01	
   3.6300000e+01	  -4.8489603e-01	
   3.6355000e+01	  -4.0171288e-01	
   3.6410000e+01	  -3.3154425e-01	
   3.6465000e+01	  -2.8656803e-01	
   3.6520000e+01	  -2.7482145e-01	
   3.6575000e+01	  -2.9888097e-01	
   3.6630000e+01	  -3.5556187e-01	
   3.6685000e+01	  -4.3653504e-01	
   3.6740000e+01	  -5.2969265e-01	
   3.6795000e+01	  -6.2094551e-01	
   3.6850000e+01	  -6.9615974e-01	
   3.6905000e+01	  -7.4317537e-01	
   3.6960000e+01	  -7.5387448e-01	
   3.7015000e+01	  -7.2591437e-01	
   3.7070000e+01	  -6.6346092e-01	
   3.7125000e+01	  -5.7647839e-01	
   3.7180000e+01	  -4.7870734e-01	
   3.7235000e+01	  -3.8493768e-01	
   3.7290000e+01	  -3.0829381e-01	
   3.7345000e+01	  -2.5807140e-01	
   3.7400000e+01	  -2.3843304e-01	
   3.7455000e+01	  -2.4806899e-01	
   3.7510000e+01	  -2.8072928e-01	
   3.7565000e+01	  -3.2644930e-01	
   3.7620000e+01	  -3.7331147e-01	
   3.7675000e+01	  -4.0948425e-01	
   3.7730000e+01	  -4.2514865e-01	
   3.7785000e+01	  -4.1403651e-01	
   3.7840000e+01	  -3.7450772e-01	
   3.7895000e+01	  -3.1004075e-01	
   3.7950000e+01	  -2.2883468e-01	
   3.8005000e+01	  -1.4238823e-01	
   3.8060000e+01	  -6.3391974e-02	
   3.8115000e+01	  -3.4841887e-03	
   3.8170000e+01	   2.8729468e-02	
   3.8225000e+01	   2.9117721e-02	
   3.8280000e+01	  -1.3303798e-03	
   3.8335000e+01	  -5.6752246e-02	
   3.8390000e+01	  -1.2737393e-01	
   3.8445000e+01	  -2.0096251e-01	
   3.8500000e+01	  -2.6471440e-01	
   3.8555000e+01	  -3.0751466e-01	
   3.8610000e+01	  -3.2223639e-01	
   3.8665000e+01	  -3.0749699e-01	
   3.8720000e+01	  -2.6820818e-01	
   3.8775000e+01	  -2.1449603e-01	
   3.8830000e+01	  -1.5917989e-01	
   3.8885000e+01	  -1.1460656e-01	
   3.8940000e+01	  -8.9809069e-02	
   3.8995000e+01	  -8.8720852e-02	
   3.9050000e+01	  -1.0975697e-01	
   3.9105000e+01	  -1.4665564e-01	
   3.9160000e+01	  -1.9021481e-01	
   3.9215000e+01	  -2.3047588e-01	
   3.9270000e+01	  -2.5888715e-01	
   3.9325000e+01	  -2.7003577e-01	
   3.9380000e+01	  -2.6267976e-01	
   3.9435000e+01	  -2.3989076e-01	
   3.9490000e+01	  -2.0816658e-01	
   3.9545000e+01	  -1.7567173e-01	
   3.9600000e+01	  -1.5019870e-01	
   3.9655000e+01	  -1.3750697e-01	
   3.9710000e+01	  -1.4030520e-01	
   3.9765000e+01	  -1.5778090e-01	
   3.9820000e+01	  -1.8562801e-01	
   3.9875000e+01	  -2.1672898e-01	
   3.9930000e+01	  -2.4252061e-01	
   3.9985000e+01	  -2.5472298e-01	
   4.0040000e+01	  -2.4703927e-01	
   4.0095000e+01	  -2.1658992e-01	
   4.0150000e+01	  -1.6483089e-01	
   4.0205000e+01	  -9.7635368e-02	
   4.0260000e+01	  -2.4406004e-02	
   4.0315000e+01	   4.3614558e-02	
   4.0370000e+01	   9.5486010e-02	
   4.0425000e+01	   1.2270622e-01	
   4.0480000e+01	   1.2084694e-01	
   4.0535000e+01	   9.0392021e-02	
   4.0590000e+01	   3.6771717e-02	
   4.0645000e+01	  -3.0333919e-02	
   4.0700000e+01	  -9.8380650e-02	
   4.0755000e+01	  -1.5386183e-01	
   4.0810000e+01	  -1.8440119e-01	
   4.0865000e+01	  -1.8076495e-01	
   4.0920000e+01	  -1.3860215e-01	
   4.0975000e+01	  -5.9601898e-02	
   4.1030000e+01	   4.8378157e-02	
   4.1085000e+01	   1.7245597e-01	
   4.1140000e+01	   2.9689283e-01	
   4.1195000e+01	   4.0570889e-01	
   4.1250000e+01	   4.8522118e-01	
   4.1305000e+01	   5.2614268e-01	
   4.1360000e+01	   5.2497434e-01	
   4.1415000e+01	   4.8449886e-01	
   4.1470000e+01	   4.1328071e-01	
   4.1525000e+01	   3.2422237e-01	
   4.1580000e+01	   2.3239788e-01	
   4.1635000e+01	   1.5253393e-01	
   4.1690000e+01	   9.6645786e-02	
   4.1745000e+01	   7.2296171e-02	
   4.1800000e+01	   8.1627706e-02	
   4.1855000e+01	   1.2110766e-01	
   4.1910000e+01	   1.8207213e-01	
   4.1965000e+01	   2.5222136e-01	
   4.2020000e+01	   3.1785484e-01	
   4.2075000e+01	   3.6625737e-01	
   4.2130000e+01	   3.8771336e-01	
   4.2185000e+01	   3.7691713e-01	
   4.2240000e+01	   3.3365975e-01	
   4.2295000e+01	   2.6269907e-01	
   4.2350000e+01	   1.7286909e-01	
   4.2405000e+01	   7.5609596e-02	
   4.2460000e+01	  -1.6888322e-02	
   4.2515000e+01	  -9.3666132e-02	
   4.2570000e+01	  -1.4679858e-01	
   4.2625000e+01	  -1.7275866e-01	
   4.2680000e+01	  -1.7313829e-01	
   4.2735000e+01	  -1.5446676e-01	
   4.2790000e+01	  -1.2693238e-01	
   4.2845000e+01	  -1.0215002e-01	
   4.2900000e+01	  -9.0547984e-02	
   4.2955000e+01	  -9.9127898e-02	
   4.3010000e+01	  -1.3016164e-01	
   4.3065000e+01	  -1.8100917e-01	
   4.3120000e+01	  -2.4493029e-01	
   4.3175000e+01	  -3.1261570e-01	
   4.3230000e+01	  -3.7407449e-01	
   4.3285000e+01	  -4.2047060e-01	
   4.3340000e+01	  -4.4562642e-01	
   4.3395000e+01	  -4.4708970e-01	
   4.3450000e+01	  -4.2664896e-01	
   4.3505000e+01	  -3.9011971e-01	
   4.3560000e+01	  -3.4636140e-01	
   4.3615000e+01	  -3.0573617e-01	
   4.3670000e+01	  -2.7833660e-01	
   4.3725000e+01	  -2.7225663e-01	
   4.3780000e+01	  -2.9213018e-01	
   4.3835000e+01	  -3.3818197e-01	
   4.3890000e+01	  -4.0598756e-01	
   4.3945000e+01	  -4.8702380e-01	
   4.4000000e+01	  -5.7001116e-01	
   4.4055000e+01	  -6.4291375e-01	
   4.4110000e+01	  -6.9520392e-01	
   4.4165000e+01	  -7.1983893e-01	
   4.4220000e+01	  -7.1452443e-01	
   4.4275000e+01	  -6.8210553e-01	
   4.4330000e+01	  -6.3006533e-01	
   4.4385000e+01	  -5.6915777e-01	
   4.4440000e+01	  -5.1138950e-01	
   4.4495000e+01	  -4.6782012e-01	
   4.4550000e+01	  -4.4665367e-01	
   4.4605000e+01	  -4.5188546e-01	
   4.4660000e+01	  -4.8266103e-01	
   4.4715000e+01	  -5.3349648e-01	
   4.4770000e+01	  -5.9535278e-01	
   4.4825000e+01	  -6.5729323e-01	
   4.4880000e+01	  -7.0837533e-01	
   4.4935000e+01	  -7.3954251e-01	
   4.4990000e+01	  -7.4531261e-01	
   4.5045000e+01	  -7.2497013e-01	
   4.5100000e+01	  -6.8294566e-01	
   4.5155000e+01	  -6.2817756e-01	
   4.5210000e+01	  -5.7245443e-01	
   4.5265000e+01	  -5.2803176e-01	
   4.5320000e+01	  -5.0512258e-01	
   4.5375000e+01	  -5.0996675e-01	
   4.5430000e+01	  -5.4393132e-01	
   4.5485000e+01	  -6.0361803e-01	
   4.5540000e+01	  -6.8165480e-01	
   4.5595000e+01	  -7.6792335e-01	
   4.5650000e+01	  -8.5107713e-01	
   4.5705000e+01	  -9.2011381e-01	
   4.5760000e+01	  -9.6582215e-01	
   4.5815000e+01	  -9.8217221e-01	
   4.5870000e+01	  -9.6763064e-01	
   4.5925000e+01	  -9.2590548e-01	
   4.5980000e+01	  -8.6548047e-01	
   4.6035000e+01	  -7.9787336e-01	
   4.6090000e+01	  -7.3523507e-01	
   4.6145000e+01	  -6.8803983e-01	
   4.6200000e+01	  -6.6336936e-01	
   4.6255000e+01	  -6.6402640e-01	
   4.6310000e+01	  -6.8841993e-01	
   4.6365000e+01	  -7.3094857e-01	
   4.6420000e+01	  -7.8270933e-01	
   4.6475000e+01	  -8.3264607e-01	
   4.6530000e+01	  -8.6932489e-01	
   4.6585000e+01	  -8.8321162e-01	
   4.6640000e+01	  -8.6889513e-01	
   4.6695000e+01	  -8.2656867e-01	
   4.6750000e+01	  -7.6232512e-01	
   4.6805000e+01	  -6.8714268e-01	
   4.6860000e+01	  -6.1473511e-01	
   4.6915000e+01	  -5.5883222e-01	
   4.6970000e+01	  -5.3067355e-01	
   4.7025000e+01	  -5.3720039e-01	
   4.7080000e+01	  -5.8000298e-01	
   4.7135000e+01	  -6.5505116e-01	
   4.7190000e+01	  -7.5333865e-01	
   4.7245000e+01	  -8.6236031e-01	
   4.7300000e+01	  -9.6808128e-01	
   4.7355000e+01	  -1.0571178e+00	
   4.7410000e+01	  -1.1189523e+00	
   4.7465000e+01	  -1.1478265e+00	
   4.7520000e+01	  -1.1438069e+00	
   4.7575000e+01	  -1.1126843e+00	
   4.7630000e+01	  -1.0646517e+00	
   4.7685000e+01	  -1.0119704e+00	
   4.7740000e+01	  -9.6623008e-01	
   4.7795000e+01	  -9.3606160e-01	
   4.7850000e+01	  -9.2590077e-01	
   4.7905000e+01	  -9.3584934e-01	
   4.7960000e+01	  -9.6229073e-01	
   4.8015000e+01	  -9.9884703e-01	
   4.8070000e+01	  -1.0374458e+00	
   4.8125000e+01	  -1.0695266e+00	
   4.8180000e+01	  -1.0874779e+00	
   4.8235000e+01	  -1.0862124e+00	
   4.8290000e+01	  -1.0645855e+00	
   4.8345000e+01	  -1.0262141e+00	
   4.8400000e+01	  -9.7921735e-01	
   4.8455000e+01	  -9.3469438e-01	
   4.8510000e+01	  -9.0430890e-01	
   4.8565000e+01	  -8.9765676e-01	
   4.8620000e+01	  -9.2000283e-01	
   4.8675000e+01	  -9.7084949e-01	
   4.8730000e+01	  -1.0436891e+00	
   4.8785000e+01	  -1.1269782e+00	
   4.8840000e+01	  -1.2060203e+00	
   4.8895000e+01	  -1.2653621e+00	
   4.8950000e+01	  -1.2914063e+00	
   4.9005000e+01	  -1.2748886e+00	
   4.9060000e+01	  -1.2126963e+00	
   4.9115000e+01	  -1.1085616e+00	
   4.9170000e+01	  -9.7246729e-01	
   4.9225000e+01	  -8.1889823e-01	
   4.9280000e+01	  -6.6430516e-01	
   4.9335000e+01	  -5.2433616e-01	
   4.9390000e+01	  -4.1142466e-01	
   4.9445000e+01	  -3.3313807e-01	
   4.9500000e+01	  -2.9140511e-01	
   4.9555000e+01	  -2.8256230e-01	
   4.9610000e+01	  -2.9815982e-01	
   4.9665000e+01	  -3.2646240e-01	
   4.9720000e+01	  -3.5444646e-01	
   4.9775000e+01	  -3.6996313e-01	
   4.9830000e+01	  -3.6375315e-01	
   4.9885000e+01	  -3.3105537e-01	
   4.9940000e+01	  -2.7250369e-01	
   4.9995000e+01	  -1.9401804e-01	
   5.0050000e+01	  -1.0561394e-01	
   5.0105000e+01	  -1.9329392e-02	
   5.0160000e+01	   5.3283154e-02	
   5.0215000e+01	   1.0342859e-01	
   5.0270000e+01	   1.2649510e-01	
   5.0325000e+01	   1.2247801e-01	
   5.0380000e+01	   9.5676429e-02	
   5.0435000e+01	   5.3972819e-02	
   5.0490000e+01	   7.7652136e-03	
   5.0545000e+01	  -3.1535935e-02	
   5.0600000e+01	  -5.3428328e-02	
   5.0655000e+01	  -5.0366231e-02	
   5.0710000e+01	  -1.9407669e-02	
   5.0765000e+01	   3.7112183e-02	
   5.0820000e+01	   1.1220433e-01	
   5.0875000e+01	   1.9596103e-01	
   5.0930000e+01	   2.7775970e-01	
   5.0985000e+01	   3.4829551e-01	
   5.1040000e+01	   4.0116273e-01	
   5.1095000e+01	   4.3388355e-01	
   5.1150000e+01	   4.4817885e-01	
   5.1205000e+01	   4.4932697e-01	
   5.1260000e+01	   4.4481692e-01	
   5.1315000e+01	   4.4275313e-01	
   5.1370000e+01	   4.5030201e-01	
   5.1425000e+01	   4.7220417e-01	
   5.1480000e+01	   5.0946715e-01	
   5.1535000e+01	   5.5870984e-01	
   5.1590000e+01	   6.1268641e-01	
   5.1645000e+01	   6.6202112e-01	
   5.1700000e+01	   6.9760147e-01	
   5.1755000e+01	   7.1290188e-01	
   5.1810000e+01	   7.0565853e-01	
   5.1865000e+01	   6.7851788e-01	
   5.1920000e+01	   6.3852427e-01	
   5.1975000e+01	   5.9564048e-01	
   5.2030000e+01	   5.6075838e-01	
   5.2085000e+01	   5.4368217e-01	
   5.2140000e+01	   5.5140330e-01	
   5.2195000e+01	   5.8682336e-01	
   5.2250000e+01	   6.4803176e-01	
   5.2305000e+01	   7.2829862e-01	
   5.2360000e+01	   8.1697636e-01	
   5.2415000e+01	   9.0132918e-01	
   5.2470000e+01	   9.6892130e-01	
   5.2525000e+01	   1.0099457e+00	
   5.2580000e+01	   1.0190197e+00	
   5.2635000e+01	   9.9623487e-01	
   5.2690000e+01	   9.4730892e-01	
   5.2745000e+01	   8.8273101e-01	
   5.2800000e+01	   8.1605613e-01	
   5.2855000e+01	   7.6175209e-01	
   5.2910000e+01	   7.3293436e-01	
   5.2965000e+01	   7.3917379e-01	
   5.3020000e+01	   7.8464692e-01	
   5.3075000e+01	   8.6705280e-01	
   5.3130000e+01	   9.7765312e-01	
   5.3185000e+01	   1.1025336e+00	
   5.3240000e+01	   1.2248820e+00	
   5.3295000e+01	   1.3278332e+00	
   5.3350000e+01	   1.3972808e+00	
   5.3405000e+01	   1.4240531e+00	
   5.3460000e+01	   1.4050899e+00	
   5.3515000e+01	   1.3436219e+00	
   5.3570000e+01	   1.2485559e+00	
   5.3625000e+01	   1.1332289e+00	
   5.3680000e+01	   1.0136511e+00	
   5.3735000e+01	   9.0642407e-01	
   5.3790000e+01	   8.2654488e-01	
   5.3845000e+01	   7.8525619e-01	
   5.3900000e+01	   7.8816529e-01	
   5.3955000e+01	   8.3405738e-01	
   5.4010000e+01	   9.1484938e-01	
   5.4065000e+01	   1.0168388e+00	
   5.4120000e+01	   1.1230350e+00	
   5.4175000e+01	   1.2161083e+00	
   5.4230000e+01	   1.2812915e+00	
   5.4285000e+01	   1.3085112e+00	
   5.4340000e+01	   1.2933559e+00	
   5.4395000e+01	   1.2370442e+00	
   5.4450000e+01	   1.1457921e+00	
   5.4505000e+01	   1.0298269e+00	
   5.4560000e+01	   9.0213209e-01	
   5.4615000e+01	   7.7701111e-01	
   5.4670000e+01	   6.6855947e-01	
   5.4725000e+01	   5.8904828e-01	
   5.4780000e+01	   5.4726016e-01	
   5.4835000e+01	   5.4703073e-01	
   5.4890000e+01	   5.8638134e-01	
   5.4945000e+01	   6.5753238e-01	
   5.5000000e+01	   7.4792064e-01	
   5.5055000e+01	   8.4217428e-01	
   5.5110000e+01	   9.2468136e-01	
   5.5165000e+01	   9.8209138e-01	
   5.5220000e+01	   1.0051989e+00	
   5.5275000e+01	   9.9005129e-01	
   5.5330000e+01	   9.3833711e-01	
   5.5385000e+01	   8.5708101e-01	
   5.5440000e+01	   7.5766564e-01	
   5.5495000e+01	   6.5428189e-01	
   5.5550000e+01	   5.6194691e-01	
   5.5605000e+01	   4.9422152e-01	
   5.5660000e+01	   4.6088200e-01	
   5.5715000e+01	   4.6601761e-01	
   5.5770000e+01	   5.0708339e-01	
   5.5825000e+01	   5.7526428e-01	
   5.5880000e+01	   6.5716177e-01	
   5.5935000e+01	   7.3735936e-01	
   5.5990000e+01	   8.0112184e-01	
   5.6045000e+01	   8.3659643e-01	
   5.6100000e+01	   8.3625307e-01	
   5.6155000e+01	   7.9760045e-01	
   5.6210000e+01	   7.2332549e-01	
   5.6265000e+01	   6.2095264e-01	
   5.6320000e+01	   5.0201078e-01	
   5.6375000e+01	   3.8068273e-01	
   5.6430000e+01	   2.7198482e-01	
   5.6485000e+01	   1.8957221e-01	
   5.6540000e+01	   1.4337509e-01	
   5.6595000e+01	   1.3753921e-01	
   5.6650000e+01	   1.6933407e-01	
   5.6705000e+01	   2.2953649e-01	
   5.6760000e+01	   3.0433382e-01	
   5.6815000e+01	   3.7822197e-01	
   5.6870000e+01	   4.3702847e-01	
   5.6925000e+01	   4.7034074e-01	
   5.6980000e+01	   4.7303952e-01	
   5.7035000e+01	   4.4588540e-01	
   5.7090000e+01	   3.9515010e-01	
   5.7145000e+01	   3.3135504e-01	
   5.7200000e+01	   2.6735374e-01	
   5.7255000e+01	   2.1613763e-01	
   5.7310000e+01	   1.8871232e-01	
   5.7365000e+01	   1.9223686e-01	
   5.7420000e+01	   2.2858908e-01	
   5.7475000e+01	   2.9371028e-01	
   5.7530000e+01	   3.7818226e-01	
   5.7585000e+01	   4.6909139e-01	
   5.7640000e+01	   5.5257056e-01	
   5.7695000e+01	   6.1625169e-01	
   5.7750000e+01	   6.5128020e-01	
   5.7805000e+01	   6.5378597e-01	
   5.7860000e+01	   6.2556452e-01	
   5.7915000e+01	   5.7375844e-01	
   5.7970000e+01	   5.0968710e-01	
   5.8025000e+01	   4.4715496e-01	
   5.8080000e+01	   4.0040273e-01	
   5.8135000e+01	   3.8178003e-01	
   5.8190000e+01	   3.9943380e-01	
   5.8245000e+01	   4.5553194e-01	
   5.8300000e+01	   5.4550847e-01	
   5.8355000e+01	   6.5859421e-01	
   5.8410000e+01	   7.7964892e-01	
   5.8465000e+01	   8.9198411e-01	
   5.8520000e+01	   9.8044148e-01	
   5.8575000e+01	   1.0338747e+00	
   5.8630000e+01	   1.0466188e+00	
   5.8685000e+01	   1.0190221e+00	
   5.8740000e+01	   9.5718764e-01	
   5.8795000e+01	   8.7199718e-01	
   5.8850000e+01	   7.7758927e-01	
   5.8905000e+01	   6.8957660e-01	
   5.8960000e+01	   6.2315234e-01	
   5.9015000e+01	   5.9105760e-01	
   5.9070000e+01	   6.0150435e-01	
   5.9125000e+01	   6.5648760e-01	
   5.9180000e+01	   7.5104685e-01	
   5.9235000e+01	   8.7380766e-01	
   5.9290000e+01	   1.0087865e+00	
   5.9345000e+01	   1.1381264e+00	
   5.9400000e+01	   1.2451649e+00	
   5.9455000e+01	   1.3171470e+00	
   5.9510000e+01	   1.3470764e+00	
   5.9565000e+01	   1.3345115e+00	
   5.9620000e+01	   1.2853569e+00	
   5.9675000e+01	   1.2107856e+00	
   5.9730000e+01	   1.1254647e+00	
   5.9785000e+01	   1.0453821e+00	
   5.9840000e+01	   9.8559560e-01	
   5.9895000e+01	   9.5805114e-01	
   5.9950000e+01	   9.6959443e-01	
   6.0005000e+01	   1.0205793e+00	
   6.0060000e+01	   1.1045649e+00	
   6.0115000e+01	   1.2093244e+00	
   6.0170000e+01	   1.3190256e+00	
   6.0225000e+01	   1.4171185e+00	
   6.0280000e+01	   1.4892211e+00	
   6.0335000e+01	   1.5253200e+00	
   6.0390000e+01	   1.5209572e+00	
   6.0445000e+01	   1.4774741e+00	
   6.0500000e+01	   1.4015286e+00	
   6.0555000e+01	   1.3040420e+00	
   6.0610000e+01	   1.1986836e+00	
   6.0665000e+01	   1.1000024e+00	
   6.0720000e+01	   1.0213530e+00	
   6.0775000e+01	   9.7283862e-01	
   6.0830000e+01	   9.5959791e-01	
   6.0885000e+01	   9.8080832e-01	
   6.0940000e+01	   1.0297680e+00	
   6.0995000e+01	   1.0952595e+00	
   6.1050000e+01	   1.1639972e+00	
   6.1105000e+01	   1.2234971e+00	
   6.1160000e+01	   1.2645077e+00	
   6.1215000e+01	   1.2823645e+00	
   6.1270000e+01	   1.2771290e+00	
   6.1325000e+01	   1.2528575e+00	
   6.1380000e+01	   1.2164995e+00	
   6.1435000e+01	   1.1767011e+00	
   6.1490000e+01	   1.1425098e+00	
   6.1545000e+01	   1.1219584e+00	
   6.1600000e+01	   1.1206668e+00	
   6.1655000e+01	   1.1406683e+00	
   6.1710000e+01	   1.1796492e+00	
   6.1765000e+01	   1.2308868e+00	
   6.1820000e+01	   1.2841994e+00	
   6.1875000e+01	   1.3278796e+00	
   6.1930000e+01	   1.3510905e+00	
   6.1985000e+01	   1.3460750e+00	
   6.2040000e+01	   1.3097598e+00	
   6.2095000e+01	   1.2445062e+00	
   6.2150000e+01	   1.1578164e+00	
   6.2205000e+01	   1.0610746e+00	
   6.2260000e+01	   9.6779287e-01	
   6.2315000e+01	   8.9178119e-01	
   6.2370000e+01	   8.4524739e-01	
   6.2425000e+01	   8.3679658e-01	
   6.2480000e+01	   8.6971527e-01	
   6.2535000e+01	   9.4109295e-01	
   6.2590000e+01	   1.0420462e+00	
   6.2645000e+01	   1.1590543e+00	
   6.2700000e+01	   1.2763171e+00	
   6.2755000e+01	   1.3787527e+00	
   6.2810000e+01	   1.4548095e+00	
   6.2865000e+01	   1.4982701e+00	
   6.2920000e+01	   1.5087801e+00	
   6.2975000e+01	   1.4913074e+00	
   6.3030000e+01	   1.4548511e+00	
   6.3085000e+01	   1.4107759e+00	
   6.3140000e+01	   1.3711595e+00	
   6.3195000e+01	   1.3473084e+00	
   6.3250000e+01	   1.3483655e+00	
   6.3305000e+01	   1.3799587e+00	
   6.3360000e+01	   1.4430580e+00	
   6.3415000e+01	   1.5334244e+00	
   6.3470000e+01	   1.6420293e+00	
   6.3525000e+01	   1.7564842e+00	
   6.3580000e+01	   1.8631545e+00	
   6.3635000e+01	   1.9495009e+00	
   6.3690000e+01	   2.0061897e+00	
   6.3745000e+01	   2.0284955e+00	
   6.3800000e+01	   2.0166651e+00	
   6.3855000e+01	   1.9753708e+00	
   6.3910000e+01	   1.9127098e+00	
   6.3965000e+01	   1.8390607e+00	
   6.4020000e+01	   1.7658268e+00	
   6.4075000e+01	   1.7040568e+00	
   6.4130000e+01	   1.6629886e+00	
   6.4185000e+01	   1.6486235e+00	
   6.4240000e+01	   1.6626096e+00	
   6.4295000e+01	   1.7018591e+00	
   6.4350000e+01	   1.7591690e+00	
   6.4405000e+01	   1.8247113e+00	
   6.4460000e+01	   1.8879613e+00	
   6.4515000e+01	   1.9395871e+00	
   6.4570000e+01	   1.9729478e+00	
   6.4625000e+01	   1.9850249e+00	
   6.4680000e+01	   1.9767773e+00	
   6.4735000e+01	   1.9529447e+00	
   6.4790000e+01	   1.9212854e+00	
   6.4845000e+01	   1.8912277e+00	
   6.4900000e+01	   1.8720273e+00	
   6.4955000e+01	   1.8707130e+00	
   6.5010000e+01	   1.8902858e+00	
   6.5065000e+01	   1.9286914e+00	
   6.5120000e+01	   1.9789589e+00	
   6.5175000e+01	   2.0305722e+00	
   6.5230000e+01	   2.0717329e+00	
   6.5285000e+01	   2.0918764e+00	
   6.5340000e+01	   2.0838110e+00	
   6.5395000e+01	   2.0451037e+00	
   6.5450000e+01	   1.9785946e+00	
   6.5505000e+01	   1.8920071e+00	
   6.5560000e+01	   1.7966882e+00	
   6.5615000e+01	   1.7057233e+00	
   6.5670000e+01	   1.6318405e+00	
   6.5725000e+01	   1.5853857e+00	
   6.5780000e+01	   1.5724736e+00	
   6.5835000e+01	   1.5936061e+00	
   6.5890000e+01	   1.6432870e+00	
   6.5945000e+01	   1.7109342e+00	
   6.6000000e+01	   1.7828271e+00	
   6.6055000e+01	   1.8445105e+00	
   6.6110000e+01	   1.8831545e+00	
   6.6165000e+01	   1.8895075e+00	
   6.6220000e+01	   1.8591399e+00	
   6.6275000e+01	   1.7928440e+00	
   6.6330000e+01	   1.6963155e+00	
   6.6385000e+01	   1.5792771e+00	
   6.6440000e+01	   1.4541394e+00	
   6.6495000e+01	   1.3343965e+00	
   6.6550000e+01	   1.2330686e+00	
   6.6605000e+01	   1.1613223e+00	
   6.6660000e+01	   1.1271368e+00	
   6.6715000e+01	   1.1339657e+00	
   6.6770000e+01	   1.1796785e+00	
   6.6825000e+01	   1.2562661e+00	
   6.6880000e+01	   1.3506788e+00	
   6.6935000e+01	   1.4468038e+00	
   6.6990000e+01	   1.5281426e+00	
   6.7045000e+01	   1.5804597e+00	
   6.7100000e+01	   1.5937256e+00	
   6.7155000e+01	   1.5630688e+00	
   6.7210000e+01	   1.4889214e+00	
   6.7265000e+01	   1.3766935e+00	
   6.7320000e+01	   1.2361079e+00	
   6.7375000e+01	   1.0801460e+00	
   6.7430000e+01	   9.2359022e-01	
   6.7485000e+01	   7.8126107e-01	
   6.7540000e+01	   6.6608380e-01	
   6.7595000e+01	   5.8721789e-01	
   6.7650000e+01	   5.4864022e-01	
   6.7705000e+01	   5.4851221e-01	
   6.7760000e+01	   5.7942777e-01	
   6.7815000e+01	   6.2955443e-01	
   6.7870000e+01	   6.8460357e-01	
   6.7925000e+01	   7.3026083e-01	
   6.7980000e+01	   7.5448849e-01	
   6.8035000e+01	   7.4928022e-01	
   6.8090000e+01	   7.1176358e-01	
   6.8145000e+01	   6.4462130e-01	
   6.8200000e+01	   5.5565180e-01	
   6.8255000e+01	   4.5631032e-01	
   6.8310000e+01	   3.5944748e-01	
   6.8365000e+01	   2.7683345e-01	
   6.8420000e+01	   2.1704271e-01	
   6.8475000e+01	   1.8399813e-01	
   6.8530000e+01	   1.7630747e-01	
   6.8585000e+01	   1.8756214e-01	
   6.8640000e+01	   2.0771492e-01	
   6.8695000e+01	   2.2531717e-01	
   6.8750000e+01	   2.2999818e-01	
   6.8805000e+01	   2.1445534e-01	
   6.8860000e+01	   1.7551317e-01	
   6.8915000e+01	   1.1429552e-01	
   6.8970000e+01	   3.5832637e-02	
   6.9025000e+01	  -5.1679086e-02	
   6.9080000e+01	  -1.3796865e-01	
   6.9135000e+01	  -2.1216428e-01	
   6.9190000e+01	  -2.6451110e-01	
   6.9245000e+01	  -2.8804539e-01	
   6.9300000e+01	  -2.7994379e-01	
   6.9355000e+01	  -2.4234139e-01	
   6.9410000e+01	  -1.8242497e-01	
   6.9465000e+01	  -1.1160366e-01	
   6.9520000e+01	  -4.3745133e-02	
   6.9575000e+01	   7.1601899e-03	
   6.9630000e+01	   2.9338563e-02	
   6.9685000e+01	   1.5154442e-02	
   6.9740000e+01	  -3.7610582e-02	
   6.9795000e+01	  -1.2534578e-01	
   6.9850000e+01	  -2.3921200e-01	
   6.9905000e+01	  -3.6652087e-01	
   6.9960000e+01	  -4.9241942e-01	
   7.0015000e+01	  -6.0166424e-01	
   7.0070000e+01	  -6.8055593e-01	
   7.0125000e+01	  -7.1899269e-01	
   7.0180000e+01	  -7.1233955e-01	
   7.0235000e+01	  -6.6267051e-01	
   7.0290000e+01	  -5.7892605e-01	
   7.0345000e+01	  -4.7567289e-01	
   7.0400000e+01	  -3.7057995e-01	
   7.0455000e+01	  -2.8132216e-01	
   7.0510000e+01	  -2.2284958e-01	
   7.0565000e+01	  -2.0552247e-01	
   7.0620000e+01	  -2.3406092e-01	
   7.0675000e+01	  -3.0715265e-01	
